param bd :=
1R 3893 1820.4013910220406
1R 3894 2042.7463372141337
1R 3895 2906.3287863606706
1R 3896 6394.669577211112
1R 3897 6215.580901981228
1R 3898 6238.166312486085
1R 3899 6372.186305820083
1R 3900 6096.030359415181
1R 3901 6449.92909076923
1R 3902 6560.430010173098
1R 3903 6591.885097797508
1R 3904 6846.574073079372
1R 3905 5976.489468422662
1R 3906 4591.48449292441
1R 3907 4400.816212334543
1R 3908 3301.367812495158
1R 3909 3325.4313819369286
1R 3910 1923.0525491196865
1R 3911 1613.927603144364
1R 3912 1552.8165653770445
1R 3913 1552.8165536199008
1R 3914 1552.8165536409115
1R 3915 1552.8165534338034
1R 3916 1613.927590693858
1R 3917 1769.0721683632123
1R 3918 2044.4999629510119
1R 3919 2906.3721825097673
1R 3920 6394.493757904954
1R 3921 6212.306916827149
1R 3922 6103.210229078745
1R 3923 6416.498057274305
1R 3924 6181.718784178835
1R 3925 6485.661861640317
1R 3926 6577.221403825805
1R 3927 6606.399361683008
1R 3928 6854.3706904206765
1R 3929 5949.456104274608
1R 3930 4627.489941075771
1R 3931 4229.45306619808
1R 3932 3032.5215529611155
1R 3933 3167.083295731765
1R 3934 1923.0525354205279
1R 3935 1613.9275898624235
1R 3936 1552.8165538690307
1R 3937 1552.8165428202572
1R 3938 1552.8165432885019
1R 3939 1552.816543363541
1R 3940 1613.927579278893
1R 3941 1769.0721487209482
1R 3942 2044.8106582089638
1R 3943 2906.3078707920286
1R 3944 6429.721057586955
1R 3945 6211.823996872437
1R 3946 5971.906883146343
1R 3947 5975.375913673357
1R 3948 5770.735513040741
1R 3949 5980.3415957407815
1R 3950 5983.187386527561
1R 3951 5985.405766834643
1R 3952 6231.746213708488
1R 3953 5402.60117669722
1R 3954 4151.854477590189
1R 3955 4029.751118484022
1R 3956 3033.2608401531206
1R 3957 3167.8240243369946
1R 3958 1923.0525248490037
1R 3959 1613.9275792848962
1R 3960 1552.8165435196227
1R 3961 1552.816531825512
1R 3962 1552.8165319095558
1R 3963 1552.8165310781212
1R 3964 1613.9275674317023
1R 3965 1769.0721322513418
1R 3966 2041.8697035933626
1R 3967 2907.0855304379475
1R 3968 6395.090795332905
1R 3969 6211.329618820182
1R 3970 5966.666035048124
1R 3971 5967.166331052866
1R 3972 5859.203001322166
1R 3973 6348.560354410044
1R 3974 6546.145710017473
1R 3975 6514.196389676755
1R 3976 6744.821767302104
1R 3977 5975.867707705306
1R 3978 4805.150660372829
1R 3979 4688.42003147121
1R 3980 3696.167510783457
1R 3981 3486.3004047530344
1R 3982 1923.0525134970715
1R 3983 1613.9275681040535
1R 3984 1552.816531384281
1R 3985 1552.816520770735
1R 3986 1552.8165206146534
1R 3987 1552.816520527608
1R 3988 1613.9275565330067
1R 3989 1769.0721127321417
1R 3990 2041.7372054000907
1R 3991 2959.0476201008346
1R 3992 6508.415106798871
1R 3993 6659.546793111231
1R 3994 6599.490946430694
1R 3995 6647.63128954424
1R 3996 6421.851991026578
1R 3997 6763.322134086017
1R 3998 6727.599447014321
1R 3999 6653.0496292424905
1R 4000 6935.346339485689
1R 4001 6190.14056688663
1R 4002 4860.1898854869905
1R 4003 4683.8146549851135
1R 4004 3675.574180600335
1R 4005 3768.342965858029
1R 4006 1923.052503177679
1R 4007 1613.927556956228
1R 4008 1552.8165196901705
1R 4009 1303.6126788058036
1R 4010 1303.6126785296594
1R 4011 1303.6126789138602
1R 4012 1364.7237163359996
1R 4013 1332.9653921502547
1R 4014 2041.2361221619728
1R 4015 2158.46809706502
1R 4016 4139.133501825549
1R 4017 4215.578707691613
1R 4018 4125.485769244753
1R 4019 4172.075917998546
1R 4020 4237.300983376634
1R 4021 4258.960248514855
1R 4022 2607.396421460753
1R 4023 2641.8291519865998
1R 4024 2836.531460639663
1R 4025 2475.2768942745765
1R 4026 1545.6415843710984
1R 4027 1423.4195116849476
1R 4028 1423.4195115738894
1R 4029 1557.848286513853
1R 4030 1486.9457898055596
1R 4031 1364.7237163359996
1R 4032 1303.6126791419795
1R 4033 1303.610262029893
1R 4034 1303.6102614055667
1R 4035 1303.610261423576
1R 4036 1364.7212981343437
1R 4037 1332.962970310698
1R 4038 1423.4122786492517
1R 4039 1545.6343516775812
1R 4040 1545.6343517796345
1R 4041 1662.9737351430595
1R 4042 1247.9276666010612
1R 4043 1392.2321129500758
1R 4044 1117.861904664703
1R 4045 1117.8691236890772
1R 4046 1117.8619054811297
1R 4047 1117.8570951794577
1R 4048 1765.5504786546103
1R 4049 2340.9361141962186
1R 4050 2445.920207843949
1R 4051 2206.7417190918104
1R 4052 1724.334709272155
1R 4053 1557.8434549400654
1R 4054 1486.943372159194
1R 4055 1364.7212991128551
1R 4056 1303.6102624110922
1R 4057 1552.8164859615451
1R 4058 1552.8164863397428
1R 4059 1552.8164863967725
1R 4060 1613.9275240110123
1R 4061 1769.0720586048571
1R 4062 2651.1803446779886
1R 4063 3556.071123328209
1R 4064 7063.86065921422
1R 4065 6905.683174448564
1R 4066 6666.326927989337
1R 4067 6658.824252990578
1R 4068 6435.362977879509
1R 4069 6691.622973453927
1R 4070 6788.559956775708
1R 4071 6856.6239029697
1R 4072 7090.34058617807
1R 4073 6288.321230786285
1R 4074 5005.812232798493
1R 4075 4813.055643401721
1R 4076 3737.29424552496
1R 4077 3834.5960873872637
1R 4078 1923.0524700583721
1R 4079 1613.9275238579323
1R 4080 1552.8164867359499
1R 4081 1552.8164751468937
1R 4082 1552.8164747867054
1R 4083 1552.8164751288846
1R 4084 1613.9275114734605
1R 4085 1769.072043356889
1R 4086 2046.0959194492339
1R 4087 2905.9214115868594
1R 4088 6776.913592630246
1R 4089 6878.414944108805
1R 4090 6704.45574590906
1R 4091 6763.512000342552
1R 4092 6560.788792248303
1R 4093 6976.337083423821
1R 4094 7039.873169358606
1R 4095 7068.0185558952135
1R 4096 7369.133149403778
1R 4097 6471.354451118137
1R 4098 5065.41583708519
1R 4099 4855.873436743012
1R 4100 3793.3051881899632
1R 4101 3834.3950782278935
1R 4102 1923.05245683046
1R 4103 1613.9275116595577
1R 4104 1552.8164747987119
1R 4105 1552.8164641161295
1R 4106 1552.816464593379
1R 4107 1552.816465052619
1R 4108 1613.9275016493268
1R 4109 1820.4012286852098
1R 4110 2048.463060441718
1R 4111 2958.576697448436
1R 4112 6802.654791954492
1R 4113 6807.909340922239
1R 4114 6657.955715677614
1R 4115 6685.251541747802
1R 4116 6476.339866667492
1R 4117 6835.566349752133
1R 4118 6908.435889927899
1R 4119 7004.793904993958
1R 4120 7367.42689605382
1R 4121 6532.726551680462
1R 4122 5194.480221765728
1R 4123 5019.8303439243455
1R 4124 3907.6638267440185
1R 4125 3895.059155035239
1R 4126 1923.052446213912
1R 4127 1613.9275007608626
1R 4128 1552.8164641641547
1R 4129 1552.8164538627716
1R 4130 1552.8164538057417
1R 4131 1552.8164539978422
1R 4132 1613.9274900152473
1R 4133 1820.4012121645767
1R 4134 2104.8016547684138
1R 4135 3206.8196709568297
1R 4136 7019.736127023317
1R 4137 6948.208268396824
1R 4138 6794.453551413238
1R 4139 6962.544822138088
1R 4140 6814.803060255051
1R 4141 7300.624358511687
1R 4142 7423.346984482022
1R 4143 7465.492815842778
1R 4144 7815.537607771774
1R 4145 6950.878641337232
1R 4146 5556.890111311635
1R 4147 5348.591217906594
1R 4148 4251.235492805574
1R 4149 4301.005667504111
1R 4150 1923.0524354592922
1R 4151 1846.1894734325178
1R 4152 1552.816453283469
1R 4153 1552.8164423877752
1R 4154 1552.8164431561768
1R 4155 1552.8164430721329
1R 4156 1613.9274798819522
1R 4157 1820.4011945333634
1R 4158 2791.348104158411
1R 4159 3656.5412914414637
1R 4160 7323.873758440938
1R 4161 7416.696679327753
1R 4162 7359.681951674745
1R 4163 7491.442669621521
1R 4164 7266.624613690903
1R 4165 7644.38672220422
1R 4166 7701.990786250925
1R 4167 7741.305317797306
1R 4168 8064.8002987138325
1R 4169 7177.37542452377
1R 4170 5688.055380320543
1R 4171 5449.231744152214
1R 4172 4271.416600897871
1R 4173 4222.166194909733
1R 4174 1923.0524258752837
1R 4175 1613.9274792096007
1R 4176 1552.8164426849305
1R 4177 1303.612601326316
1R 4178 1303.6126016865044
1R 4179 1303.6126014673898
1R 4180 1364.7236386494037
1R 4181 1384.2944784718388
1R 4182 2770.0276325911987
1R 4183 2891.668859612568
1R 4184 4723.484423934395
1R 4185 4649.823599615091
1R 4186 4526.251965827126
1R 4187 4615.8345683828
1R 4188 4681.208207649677
1R 4189 4729.459649498992
1R 4190 3107.561814059071
1R 4191 3088.9872534844408
1R 4192 3299.476071096543
1R 4193 2975.8842778207377
1R 4194 2525.0196032766353
1R 4195 2259.5761334137774
1R 4196 2114.369732695378
1R 4197 1557.8481489339592
1R 4198 1486.9457129714092
1R 4199 1364.7236394388162
1R 4200 1303.612602635
1R 4201 1303.6102004467123
1R 4202 1303.6102002576133
1R 4203 1303.6102002065866
1R 4204 1364.7212372085064
1R 4205 1384.2920712529221
1R 4206 1630.7939016233463
1R 4207 2338.8204418332116
1R 4208 2485.427239208058
1R 4209 2301.332640911408
1R 4210 2138.770808767654
1R 4211 2067.1607987991456
1R 4212 2150.5544967190617
1R 4213 2105.4081334319776
1R 4214 2209.792528338061
1R 4215 2031.3608708644551
1R 4216 2403.6123313718804
1R 4217 2509.8903860810597
1R 4218 2633.7415517532395
1R 4219 2395.6373272697674
1R 4220 2490.0093256266937
1R 4221 2451.491092073889
1R 4222 1704.315264257536
1R 4223 1364.7212374036083
1R 4224 1303.610200023491
1R 4225 1552.8164105501382
1R 4226 1552.816410322019
1R 4227 1552.8164100728889
1R 4228 1613.9274467206233
1R 4229 1820.4011453556652
1R 4230 2753.742789845795
1R 4231 3654.02767637647
1R 4232 7230.902938838152
1R 4233 7182.701135818111
1R 4234 7124.820661530435
1R 4235 7284.782209216227
1R 4236 7116.383691126156
1R 4237 7530.928534780016
1R 4238 7621.6047221995295
1R 4239 7665.032573502782
1R 4240 7969.270450734868
1R 4241 6990.595571320989
1R 4242 5531.958651995226
1R 4243 5280.298008068564
1R 4244 4146.87513241297
1R 4245 4210.351632470551
1R 4246 1923.0523923717763
1R 4247 1839.8037871275064
1R 4248 1552.81641043908
1R 4249 1552.8164003628146
1R 4250 1552.8164003928302
1R 4251 1552.8164004258474
1R 4252 1613.9274370135508
1R 4253 1820.4011263857524
1R 4254 2775.3787599429575
1R 4255 3699.2150704866253
1R 4256 7349.831407773327
1R 4257 7411.95282304764
1R 4258 7283.936580414337
1R 4259 7325.540348854627
1R 4260 7059.004291660201
1R 4261 7376.939938640509
1R 4262 7301.994436759943
1R 4263 7290.010727471361
1R 4264 7588.976287830902
1R 4265 6725.076052659061
1R 4266 5383.840828397333
1R 4267 5224.896305798295
1R 4268 4184.089022457872
1R 4269 4191.787270595354
1R 4270 1923.0523826046724
1R 4271 1613.9274367434095
1R 4272 1552.816399852548
1R 4273 1552.816389127944
1R 4274 1552.816389287027
1R 4275 1552.8163891789704
1R 4276 1613.927426327967
1R 4277 1820.4011126925968
1R 4278 2589.0343947058213
1R 4279 3584.1256511256634
1R 4280 7149.27511161084
1R 4281 7073.6574510869705
1R 4282 7001.896850658893
1R 4283 7176.137572571703
1R 4284 6910.011583122326
1R 4285 7172.427286984415
1R 4286 7275.229090977599
1R 4287 7412.937628337612
1R 4288 7689.234939013843
1R 4289 6756.8818107698835
1R 4290 5400.098125382421
1R 4291 5219.3477661627485
1R 4292 4038.5975261238727
1R 4293 4073.5733179879185
1R 4294 1923.052371294762
1R 4295 1613.9274255955843
1R 4296 1552.8163891909767
1R 4297 1552.8163789586295
1R 4298 1552.8163792587866
1R 4299 1552.8163797510438
1R 4300 1613.9274165008317
1R 4301 1820.4010928882478
1R 4302 2581.5660008430173
1R 4303 3550.3918389406695
1R 4304 7158.646355959425
1R 4305 7102.381653459652
1R 4306 7023.352836401409
1R 4307 7222.6409821190455
1R 4308 7035.718108589546
1R 4309 7438.132654633612
1R 4310 7506.479461589358
1R 4311 7571.807322254164
1R 4312 7921.540181939808
1R 4313 7040.827086827834
1R 4314 5613.196855130526
1R 4315 5417.227774794098
1R 4316 4273.731493698533
1R 4317 4243.805255920084
1R 4318 1923.0523608042802
1R 4319 1613.927415057077
1R 4320 1774.8147367614522
1R 4321 1552.816368438132
1R 4322 1552.816369356612
1R 4323 1552.8163694856794
1R 4324 1613.927406217458
1R 4325 1820.4010763646131
1R 4326 2767.965481391217
1R 4327 3663.682653052255
1R 4328 7370.64759157086
1R 4329 7457.219719282434
1R 4330 7421.614069279643
1R 4331 7577.11453467173
1R 4332 7426.3365458675835
1R 4333 7917.490491473066
1R 4334 7973.116052432959
1R 4335 8000.792078510508
1R 4336 8143.974950249359
1R 4337 6983.421316001258
1R 4338 5517.912934993644
1R 4339 5411.717060324475
1R 4340 4221.836759259801
1R 4341 4136.982385407892
1R 4342 1923.0523507550292
1R 4343 1613.9274049567991
1R 4344 1552.8163683600912
1R 4345 1303.6125285142673
1R 4346 1303.6125284872533
1R 4347 1303.612529066556
1R 4348 1364.72356557922
1R 4349 1384.294360549217
1R 4350 2054.9863154986733
1R 4351 2157.9084463068516
1R 4352 4378.483588645995
1R 4353 4361.1773861947395
1R 4354 4152.747262894187
1R 4355 4216.763262352641
1R 4356 4274.687370351554
1R 4357 4327.948014670319
1R 4358 2685.133343019927
1R 4359 2669.6408030183416
1R 4360 2827.4043221780794
1R 4361 2425.5912180725845
1R 4362 1545.6413750807317
1R 4363 1423.4193004285535
1R 4364 1423.4193023765713
1R 4365 1557.8480185488252
1R 4366 1486.945639159838
1R 4367 1364.7235660084443
1R 4368 1303.61252869136
1R 4369 1303.6101435699907
1R 4370 1303.610143107749
1R 4371 1303.6101425734698
1R 4372 1364.7211789780774
1R 4373 1384.2919676717947
1R 4374 1423.4121597901405
1R 4375 1545.6342327734467
1R 4376 1545.6342321881407
1R 4377 1362.3011219417785
1R 4378 1117.8569753148213
1R 4379 1117.8617293731027
1R 4380 1117.8617280253984
1R 4381 1117.8688571978196
1R 4382 1117.8617272539952
1R 4383 1117.856976659524
1R 4384 1787.4897666195945
1R 4385 2294.0708543943633
1R 4386 2234.3125567080647
1R 4387 2178.6900408904417
1R 4388 1892.2805279315562
1R 4389 1557.8432507823804
1R 4390 1486.9432528708587
1R 4391 1364.7211790140964
1R 4392 1303.6101422643083
1R 4393 1552.8163392148613
1R 4394 1552.8163393559348
1R 4395 1552.8163393499317
1R 4396 1613.9273763578544
1R 4397 1820.4010286306693
1R 4398 2148.715187472398
1R 4399 3156.857912834436
1R 4400 6892.849857628968
1R 4401 6839.836592200545
1R 4402 6637.29584501309
1R 4403 6670.049789878498
1R 4404 6482.268080165457
1R 4405 6936.903062437023
1R 4406 7114.598248234901
1R 4407 7227.239337906404
1R 4408 7577.082194692146
1R 4409 6751.787877353418
1R 4410 5370.612077469642
1R 4411 5132.269395438765
1R 4412 3962.7340848347762
1R 4413 3993.6546327000256
1R 4414 1923.0523218079024
1R 4415 1613.9273759946648
1R 4416 1552.8163396200728
1R 4417 1303.6101269352978
1R 4418 1303.6101275566225
1R 4419 1303.610128054883
1R 4420 1364.7211649697572
1R 4421 1384.29193999133
1R 4422 1423.4121440409106
1R 4423 1545.634217870659
1R 4424 1545.6342181858236
1R 4425 1362.3011082066012
1R 4426 1423.8533251445617
1R 4427 1583.700844278579
1R 4428 1275.0297159982867
1R 4429 1282.6043919528738
1R 4430 1454.0749411679021
1R 4431 1204.6346726909042
1R 4432 2264.1440244274604
1R 4433 2251.867251697611
1R 4434 2279.54101793926
1R 4435 1651.5799784101573
1R 4436 1423.4121442270077
1R 4437 1557.843218731632
1R 4438 1486.9432378960335
1R 4439 1364.7211646786052
1R 4440 1303.6101279978532
1R 4441 1552.8163197406845
1R 4442 1552.8163191523772
1R 4443 1552.81631927244
1R 4444 1613.9273561512953
1R 4445 1820.4010009712156
1R 4446 2438.4666335232464
1R 4447 3524.311731556587
1R 4448 7135.030993272631
1R 4449 7040.1412924190245
1R 4450 6926.84720857881
1R 4451 7078.140706867655
1R 4452 6918.14952673713
1R 4453 7354.472161616219
1R 4454 7468.238235439577
1R 4455 7530.480028408472
1R 4456 7796.504894414769
1R 4457 6778.401372644751
1R 4458 5308.707931121405
1R 4459 5128.879724822075
1R 4460 4036.314897333095
1R 4461 4089.7007852491697
1R 4462 1923.0523016823856
1R 4463 1613.9273558241243
1R 4464 1552.816319668647
1R 4465 1552.8163103998036
1R 4466 1552.816310513863
1R 4467 1552.816310570893
1R 4468 1613.9273471916135
1R 4469 1820.4009819322664
1R 4470 2777.2155085785475
1R 4471 3627.9533690732783
1R 4472 7191.2876145895
1R 4473 7145.713997434584
1R 4474 7098.679094329903
1R 4475 7242.713879134549
1R 4476 7010.801466756162
1R 4477 7438.372306135931
1R 4478 7505.160049727336
1R 4479 7509.418164908522
1R 4480 7764.93169558015
1R 4481 6801.527198569155
1R 4482 5331.843372930687
1R 4483 5112.981491399287
1R 4484 4034.4421085283498
1R 4485 4076.2755310266925
1R 4486 1923.0522937102196
1R 4487 1613.9273477919273
1R 4488 1552.8163109610969
1R 4489 1552.816300851814
1R 4490 1552.8163009478644
1R 4491 1552.816300749761
1R 4492 1613.9273371843842
1R 4493 1820.400970424253
1R 4494 2170.8692422529557
1R 4495 3402.9276647238767
1R 4496 7093.575873760343
1R 4497 7027.558241188245
1R 4498 6984.08148199768
1R 4499 7197.967475618491
1R 4500 6996.843366619659
1R 4501 7386.261358122607
1R 4502 7474.138263699061
1R 4503 7538.904088616397
1R 4504 7850.818332881772
1R 4505 6944.794347237768
1R 4506 5518.924257520466
1R 4507 5237.937122038814
1R 4508 4076.1418148119305
1R 4509 4089.8130684939156
1R 4510 1923.0522841682332
1R 4511 1613.9273377246664
1R 4512 1552.8163008788283
1R 4513 1303.6124619364764
1R 4514 1303.6124614021974
1R 4515 1303.6124615312647
1R 4516 1364.723498395112
1R 4517 1384.2942533722107
1R 4518 2768.8549085553836
1R 4519 2884.287616051036
1R 4520 4668.40605956762
1R 4521 4535.77049134898
1R 4522 4341.805145704396
1R 4523 4404.694099863921
1R 4524 4484.623655452199
1R 4525 4567.488706493338
1R 4526 2929.433338872438
1R 4527 2937.078806147746
1R 4528 3146.9379342792367
1R 4529 2780.416710505015
1R 4530 2368.283764495681
1R 4531 2137.9455451337894
1R 4532 1832.7368211178903
1R 4533 1557.8478981559126
1R 4534 1486.9455717175956
1R 4535 1364.7234983680983
1R 4536 1303.612461306147
1R 4537 1303.6100904662408
1R 4538 1303.6100899889911
1R 4539 1303.610089247604
1R 4540 1364.7211256642177
1R 4541 1384.2918750523957
1R 4542 1423.4121067074016
1R 4543 1545.6341794835996
1R 4544 2195.880303874355
1R 4545 2169.2853850293322
1R 4546 1878.4632391534535
1R 4547 2009.7288943301692
1R 4548 1544.0046157315674
1R 4549 1708.2035622229932
1R 4550 1668.6959129319803
1R 4551 1920.2586100325375
1R 4552 2299.8309690045535
1R 4553 2582.917077802958
1R 4554 2464.346437938986
1R 4555 2429.837797298541
1R 4556 2304.1057351108493
1R 4557 2059.040656889803
1R 4558 1486.9432000582608
1R 4559 1364.7211272640536
1R 4560 1303.610090958498
1R 4561 1552.8162736786146
1R 4562 1552.8162738016788
1R 4563 1552.8162739427526
1R 4564 1613.9273103803773
1R 4565 1871.7301338201128
1R 4566 2705.8689665378715
1R 4567 3639.1186962379975
1R 4568 7176.772562762254
1R 4569 7076.028908986298
1R 4570 6919.9952587130565
1R 4571 7036.0541460093
1R 4572 6798.061634163398
1R 4573 7161.373982528296
1R 4574 7251.467248206153
1R 4575 7264.779791220249
1R 4576 7583.329771626708
1R 4577 6698.4017323530015
1R 4578 5281.369155637567
1R 4579 5043.08393344291
1R 4580 3909.4012184856583
1R 4581 3949.7184540651806
1R 4582 1923.0522563376903
1R 4583 1613.9273105064433
1R 4584 1552.816274077823
1R 4585 1552.8162651451553
1R 4586 1552.8162650250924
1R 4587 1552.8162653552652
1R 4588 1613.9273014266985
1R 4589 1871.7301166661487
1R 4590 2677.9228623102513
1R 4591 3547.7320638182587
1R 4592 7066.641069655837
1R 4593 6969.987396550678
1R 4594 6838.62472818874
1R 4595 6953.06216202807
1R 4596 6775.073918960149
1R 4597 7195.6808706499205
1R 4598 7314.648128554663
1R 4599 7337.381584131972
1R 4600 7597.948933907926
1R 4601 6635.525364460557
1R 4602 5140.740980801442
1R 4603 4857.512177253451
1R 4604 3764.9117586359657
1R 4605 3855.636917335918
1R 4606 1923.0522479423032
1R 4607 1613.9273022941518
1R 4608 1552.816264953055
1R 4609 1552.8162561974796
1R 4610 1552.816256500638
1R 4611 1552.8162559213351
1R 4612 1613.9272925930825
1R 4613 1871.7301064127907
1R 4614 2565.8718125250634
1R 4615 3511.561628241049
1R 4616 7065.503786126818
1R 4617 6947.492600877518
1R 4618 6781.578651523988
1R 4619 6861.287162753299
1R 4620 6637.477197350589
1R 4621 7008.374269579711
1R 4622 7105.051280570319
1R 4623 7165.7506036859795
1R 4624 7456.507062336335
1R 4625 6558.32712211766
1R 4626 5131.389491726174
1R 4627 4889.78555020114
1R 4628 3809.4589699621283
1R 4629 3888.5947428712334
1R 4630 1923.0522392107403
1R 4631 1613.9272929142503
1R 4632 1552.816256077417
1R 4633 1552.816247820102
1R 4634 1552.8162475259483
1R 4635 1552.8162473368493
1R 4636 1613.9272842667312
1R 4637 1871.7300928847217
1R 4638 2304.8805789223256
1R 4639 3352.2933710212083
1R 4640 6995.862748667823
1R 4641 6893.092891929001
1R 4642 6676.130626621285
1R 4643 6720.485308369167
1R 4644 6494.85490166643
1R 4645 6866.182950356664
1R 4646 6967.185157112096
1R 4647 7043.722366995791
1R 4648 7391.198177857727
1R 4649 6557.551476115991
1R 4650 5182.298148690141
1R 4651 4951.437276374659
1R 4652 3841.9056999392874
1R 4653 3905.082531351985
1R 4654 1923.0522319709573
1R 4655 1613.9272856024293
1R 4656 1552.8162486155175
1R 4657 1552.816240382215
1R 4658 1552.8162397068622
1R 4659 1552.8162394487274
1R 4660 1613.9272763005686
1R 4661 1871.7300764271215
1R 4662 2543.1646790106156
1R 4663 3515.4310134674633
1R 4664 7096.387418121305
1R 4665 7006.8614399152575
1R 4666 6832.413840836691
1R 4667 6884.614186755795
1R 4668 6645.756330965657
1R 4669 7002.864200837519
1R 4670 7062.841921702621
1R 4671 7115.254513362886
1R 4672 7414.712330386129
1R 4673 6571.370394331572
1R 4674 5144.222500915014
1R 4675 4885.4488424306
1R 4676 3772.785819566202
1R 4677 3850.3955450437766
1R 4678 1923.0522218556714
1R 4679 1613.9272762945654
1R 4680 1552.8162392926458
1R 4681 1303.6124013678257
1R 4682 1303.6124017850436
1R 4683 1303.6124018090563
1R 4684 1364.7234384657957
1R 4685 1435.6233621605347
1R 4686 2349.8323871336856
1R 4687 2683.1114888615725
1R 4688 4557.0468213605745
1R 4689 4406.322220164663
1R 4690 4197.79809581291
1R 4691 4236.790962049828
1R 4692 4277.210108623971
1R 4693 4329.374564788522
1R 4694 2700.610653927395
1R 4695 2724.5083522245204
1R 4696 2987.735217457194
1R 4697 2638.3190761869637
1R 4698 1545.6411968295847
1R 4699 1423.4191216761446
1R 4700 1423.4191252600174
1R 4701 1557.8477881874476
1R 4702 1486.9455122835377
1R 4703 1364.7234389130294
1R 4704 1303.6124020521834
1R 4705 1303.610042062947
1R 4706 1303.6100416487307
1R 4707 1303.6100421800083
1R 4708 1364.7210796441693
1R 4709 1435.6210005654593
1R 4710 1423.4120585772507
1R 4711 1786.1874736001962
1R 4712 2209.737862724992
1R 4713 1927.3546811413185
1R 4714 1908.7333036380278
1R 4715 1784.11801557696
1R 4716 1695.2668669779544
1R 4717 1624.4489605451656
1R 4718 1741.9663914171185
1R 4719 1697.5964682146596
1R 4720 2357.9776994580834
1R 4721 2426.552609453381
1R 4722 2517.2745020656057
1R 4723 2311.2349952739064
1R 4724 2360.5434928353825
1R 4725 2147.8586239264478
1R 4726 1486.9431528856105
1R 4727 1364.7210790648667
1R 4728 1303.6100414176099
1R 4729 1552.816215202057
1R 4730 1552.8162151990555
1R 4731 1552.816215466195
1R 4732 1613.9272524290943
1R 4733 1871.7300372686586
1R 4734 2595.732184781817
1R 4735 3590.1852529719404
1R 4736 7143.99723334213
1R 4737 7057.858229413773
1R 4738 6943.120494228936
1R 4739 7092.506357633865
1R 4740 6904.859058638506
1R 4741 7307.120871880502
1R 4742 7408.354728346836
1R 4743 7480.723693492054
1R 4744 7834.641371496866
1R 4745 6994.730166855734
1R 4746 5624.530597602369
1R 4747 5402.187596096492
1R 4748 4261.41464725576
1R 4749 4265.148434343995
1R 4750 1923.052199815154
1R 4751 1613.9272534436243
1R 4752 1552.816216321642
1R 4753 1552.816208559586
1R 4754 1552.8162087696955
1R 4755 1552.8162081573757
1R 4756 1613.9272446100083
1R 4757 1871.730025607565
1R 4758 2737.1181479499064
1R 4759 3618.328458658923
1R 4760 7278.805649604509
1R 4761 7260.224828058145
1R 4762 7207.856129054432
1R 4763 7328.223269672055
1R 4764 7087.032553001852
1R 4765 7498.712192864471
1R 4766 7592.462551923489
1R 4767 7650.21475430138
1R 4768 7948.52497626721
1R 4769 7106.425216134255
1R 4770 5750.675924919937
1R 4771 5501.800734670285
1R 4772 4299.508593432903
1R 4773 4276.187933265892
1R 4774 2130.8173247680893
1R 4775 1613.9272455464977
1R 4776 1747.239637941463
1R 4777 1552.8162010736742
1R 4778 1552.8162008905786
1R 4779 1552.8162008365503
1R 4780 1613.9272377304133
1R 4781 1871.7300132381013
1R 4782 2691.758561397847
1R 4783 3602.684337334983
1R 4784 7349.910596264074
1R 4785 7455.772269392845
1R 4786 7341.275038636031
1R 4787 7398.645288000508
1R 4788 7133.6296012210305
1R 4789 7559.230056696747
1R 4790 7691.897345881499
1R 4791 7770.973865217051
1R 4792 8043.315341712092
1R 4793 7053.7782842171155
1R 4794 5584.23146190112
1R 4795 5316.457102939572
1R 4796 4145.193863308781
1R 4797 4230.436730321724
1R 4798 1923.0521828682981
1R 4799 1746.998864218717
1R 4800 1618.5022857140434
1R 4801 1552.8161930714925
1R 4802 1552.816193137527
1R 4803 1552.816193401665
1R 4804 1613.9272304876285
1R 4805 1871.7300040893206
1R 4806 2759.902665253036
1R 4807 3640.3899383584344
1R 4808 7213.124253095971
1R 4809 7163.322176616835
1R 4810 7142.223578780988
1R 4811 7337.762871517554
1R 4812 7130.243483200786
1R 4813 7561.302338928801
1R 4814 7659.5614708827325
1R 4815 7724.55659135078
1R 4816 8000.591294138602
1R 4817 7059.448407247295
1R 4818 5577.298895068155
1R 4819 5332.421964849752
1R 4820 4167.585162648886
1R 4821 4254.426951424578
1R 4822 1923.0521757065558
1R 4823 1613.9272297132238
1R 4824 1552.8161929244156
1R 4825 1552.8161859577751
1R 4826 1552.8161862819445
1R 4827 1552.8161860808393
1R 4828 1613.9272225664893
1R 4829 1923.0591996259757
1R 4830 2737.8938497657414
1R 4831 3624.9104614110806
1R 4832 7306.787445285059
1R 4833 7321.709635866783
1R 4834 7339.535904483877
1R 4835 7496.295701742576
1R 4836 7258.963748138069
1R 4837 7660.580111683793
1R 4838 7738.27999869619
1R 4839 7785.6347917425965
1R 4840 8097.279481679629
1R 4841 7166.718240724508
1R 4842 5797.495364331884
1R 4843 5542.398303120586
1R 4844 4297.948621193619
1R 4845 4337.852753962086
1R 4846 2146.523967545247
1R 4847 1613.9272229957137
1R 4848 1764.4586231684748
1R 4849 1303.612349584766
1R 4850 1303.612349584766
1R 4851 1303.6123494106748
1R 4852 1364.7233861694676
1R 4853 1486.952487649586
1R 4854 3063.9408789979466
1R 4855 3173.697600373602
1R 4856 4940.186684704109
1R 4857 4747.098158870592
1R 4858 4439.698329998672
1R 4859 4412.091607736534
