param bd :=
1R 2923 913.4737805479987
1R 2924 759.5435841024095
1R 2925 718.9409838008932
1R 2926 606.917277754082
1R 2927 607.9487765939406
1R 2928 592.3964374597462
1R 2929 590.0051776554207
1R 2930 588.8855990965128
1R 2931 587.5413912140612
1R 2932 723.2889205000373
1R 2933 725.3786741210988
1R 2934 995.584551309977
1R 2935 1152.2870806450826
1R 2936 1199.8682509398816
1R 2937 1235.5343941444087
1R 2938 1244.8878016118335
1R 2939 1250.911738831506
1R 2940 1211.7000188150178
1R 2941 1245.9796223173505
1R 2942 1247.5889799958572
1R 2943 1250.3429530401659
1R 2944 1255.743886189439
1R 2945 1249.7775058676687
1R 2946 904.2516689126504
1R 2947 894.7440841351225
1R 2948 741.2591376976245
1R 2949 701.0300654994915
1R 2950 588.1649698666611
1R 2951 589.1557922550828
1R 2952 576.8813867238582
1R 2953 577.2676312597299
1R 2954 577.1786777082721
1R 2955 577.0243382030352
1R 2956 712.1270651099072
1R 2957 713.7602828518111
1R 2958 985.8738490688535
1R 2959 1141.967331078768
1R 2960 1188.044261481547
1R 2961 1223.972686857773
1R 2962 1233.8463462184088
1R 2963 1241.2721333490176
1R 2964 1209.7825858425488
1R 2965 1253.436540155858
1R 2966 1257.0462969577338
1R 2967 1256.515875865026
1R 2968 1261.1199572485268
1R 2969 1257.4134429026233
1R 2970 910.4097596527458
1R 2971 902.2603643785667
1R 2972 745.1299783958037
1R 2973 703.3189969715833
1R 2974 589.1055731255718
1R 2975 589.5139184509552
1R 2976 576.4992053331625
1R 2977 576.0512312549756
1R 2978 575.9796842561448
1R 2979 575.9499921035979
1R 2980 713.9782057056718
1R 2981 715.4731271055011
1R 2982 987.2367223745703
1R 2983 1141.4251089503825
1R 2984 1184.4920535611604
1R 2985 1219.3355184670484
1R 2986 1229.472471470653
1R 2987 1236.3321173888341
1R 2988 1197.182637405874
1R 2989 1234.2182118301976
1R 2990 1234.5652613027478
1R 2991 1234.8169326202235
1R 2992 1241.5238433297918
1R 2993 1236.4669041593495
1R 2994 894.6599035209449
1R 2995 894.2866698005514
1R 2996 749.8027766898177
1R 2997 722.3845241982145
1R 2998 608.4679169068569
1R 2999 604.7003990249839
1R 3000 594.6399793491265
1R 3001 592.9268992260579
1R 3002 586.8580353373994
1R 3003 584.8857950462176
1R 3004 619.0870060627246
1R 3005 620.9943466095175
1R 3006 689.7376775374667
1R 3007 833.3281128842651
1R 3008 846.0682927475309
1R 3009 966.9914871994592
1R 3010 976.002686433157
1R 3011 968.9879998279135
1R 3012 935.8168080672306
1R 3013 927.9376709078234
1R 3014 930.0663510020639
1R 3015 845.9092120752827
1R 3016 850.8431453303042
1R 3017 804.8360422243993
1R 3018 747.2145275593414
1R 3019 743.106970561769
1R 3020 619.7538628330564
1R 3021 617.8605734491538
1R 3022 585.0117577906824
1R 3023 586.1799054269018
1R 3024 574.5918433110664
1R 3025 557.7028073243166
1R 3026 555.7099315725532
1R 3027 555.9921069183475
1R 3028 587.8695281585851
1R 3029 590.3722411498765
1R 3030 662.3167885655437
1R 3031 670.8424554316823
1R 3032 758.5723790405285
1R 3033 752.9341829810503
1R 3034 761.8429043996747
1R 3035 764.2761088651182
1R 3036 769.647596644088
1R 3037 769.5342173937835
1R 3038 766.7847328568322
1R 3039 766.4587145036772
1R 3040 740.6197911340008
1R 3041 682.4780972235036
1R 3042 624.0412318293669
1R 3043 620.5654409576526
1R 3044 603.5794098573037
1R 3045 602.9020736050084
1R 3046 569.7250334502259
1R 3047 570.5293543031543
1R 3048 557.5965513196312
1R 3049 574.0117461248356
1R 3050 573.9680765890812
1R 3051 573.4433630186868
1R 3052 708.2895803409149
1R 3053 709.5312389606574
1R 3054 973.7346086502657
1R 3055 1132.15257314057
1R 3056 1176.90430050094
1R 3057 1213.8822584237041
1R 3058 1233.2434779581422
1R 3059 1250.1530255914356
1R 3060 1220.9041694294467
1R 3061 1263.6918397326529
1R 3062 1265.562335065496
1R 3063 1260.406136400688
1R 3064 1265.1628274204245
1R 3065 1259.533504942228
1R 3066 917.3828043350719
1R 3067 900.4522280152172
1R 3068 744.3954966744243
1R 3069 702.0795680627853
1R 3070 588.5826985466282
1R 3071 588.6623005998274
1R 3072 575.3597334854173
1R 3073 575.2850059593114
1R 3074 575.4581246464477
1R 3075 575.064469862649
1R 3076 712.7042184499613
1R 3077 713.1393174520912
1R 3078 976.95655990905
1R 3079 1138.9928864404594
1R 3080 1194.3853096630578
1R 3081 1254.042491308299
1R 3082 1275.9883324921618
1R 3083 1301.2203840887378
1R 3084 1271.6414626821986
1R 3085 1293.4461217115215
1R 3086 1289.8394656100406
1R 3087 1282.9681213267374
1R 3088 1276.1698329699366
1R 3089 1266.0060252858855
1R 3090 914.7120812490354
1R 3091 892.5403646569368
1R 3092 741.5464524478307
1R 3093 701.544263278379
1R 3094 588.6876452261179
1R 3095 589.3391053771354
1R 3096 576.2462413040026
1R 3097 575.7786474974521
1R 3098 575.199442897694
1R 3099 574.2040156251543
1R 3100 709.1292111515551
1R 3101 710.8267535385343
1R 3102 977.5330285947337
1R 3103 1139.1999576158933
1R 3104 1184.005057174898
1R 3105 1220.3106697430183
1R 3106 1231.3745948391
1R 3107 1233.7628094911888
1R 3108 1196.8894997512798
1R 3109 1232.2707433825349
1R 3110 1230.4503740430614
1R 3111 1232.1242597509438
1R 3112 1240.159170199856
1R 3113 1240.2086766423606
1R 3114 899.2958673797507
1R 3115 889.3198166890407
1R 3116 740.6186748880608
1R 3117 698.5369008419543
1R 3118 586.4346710215638
1R 3119 587.3341384823833
1R 3120 574.6143922645693
1R 3121 572.9065566306953
1R 3122 572.3753690394537
1R 3123 575.196413579811
1R 3124 712.860445345935
1R 3125 715.8873373229785
1R 3126 978.6404495418765
1R 3127 1137.2662351298502
1R 3128 1182.4518465677802
1R 3129 1218.0560745508003
1R 3130 1227.8799392734652
1R 3131 1237.59519608525
1R 3132 1210.7493358171407
1R 3133 1256.9899043778887
1R 3134 1253.301818144623
1R 3135 1247.426611198863
1R 3136 1246.4530909992975
1R 3137 1238.9157684088289
1R 3138 897.72585392954
1R 3139 887.49309670705
1R 3140 738.5592607340243
1R 3141 697.9509798450313
1R 3142 584.7388569506963
1R 3143 585.3701206374172
1R 3144 572.6681662709543
1R 3145 573.2809670426418
1R 3146 576.7479671277329
1R 3147 575.2998050558397
1R 3148 714.4004412183299
1R 3149 713.9557120615409
1R 3150 978.0757103178638
1R 3151 1138.6104881926183
1R 3152 1185.0581147877754
1R 3153 1227.2109259245117
1R 3154 1249.4653112616973
1R 3155 1269.5237393651228
1R 3156 1246.2025882561752
1R 3157 1289.4832839547955
1R 3158 1297.9930599184465
1R 3159 1300.794102849933
1R 3160 1301.3474403936248
1R 3161 1285.4196754703446
1R 3162 920.0066274446675
1R 3163 899.2379806770131
1R 3164 742.4378475941853
1R 3165 700.5979149580149
1R 3166 587.7744870603311
1R 3167 587.7556386341465
1R 3168 574.2786540690671
1R 3169 573.7911849392822
1R 3170 573.4531380572146
1R 3171 573.2602365053888
1R 3172 606.0886149350564
1R 3173 606.0229564883667
1R 3174 681.066309826939
1R 3175 827.025788806477
1R 3176 840.32026059296
1R 3177 970.4656948963242
1R 3178 993.8877701147281
1R 3179 999.158970306798
1R 3180 979.2504351982617
1R 3181 984.781533307207
1R 3182 978.2414241685394
1R 3183 879.3834703449766
1R 3184 882.0210310431498
1R 3185 832.7952632216318
1R 3186 764.8386767491456
1R 3187 751.0062349737495
1R 3188 630.735603123416
1R 3189 624.0417991518294
1R 3190 588.1521438612839
1R 3191 587.8167100219952
1R 3192 574.2579495898075
1R 3193 556.9284303842628
1R 3194 556.7713312769946
1R 3195 556.6046745318166
1R 3196 589.1648685384167
1R 3197 588.8155321360316
1R 3198 663.9993993208126
1R 3199 673.1820505674076
1R 3200 760.7686620716928
1R 3201 755.0594570232207
1R 3202 770.1424014474532
1R 3203 778.0327057621413
1R 3204 775.7659740078317
1R 3205 769.2535595967933
1R 3206 769.7847323499183
1R 3207 766.3789002380453
1R 3208 736.4862445246064
1R 3209 682.9921196693338
1R 3210 636.3544740390935
1R 3211 627.2660985109503
1R 3212 612.5529125022282
1R 3213 610.0837917545139
1R 3214 581.2624670537001
1R 3215 583.3115715295216
1R 3216 570.2552704530694
1R 3217 584.1940563423656
1R 3218 580.1697820742228
1R 3219 576.2274686034581
1R 3220 712.7598110770924
1R 3221 714.9017655391734
1R 3222 974.2145566404811
1R 3223 1132.1625844694543
1R 3224 1176.3679019243025
1R 3225 1212.9033066780767
1R 3226 1221.6227189296999
1R 3227 1223.807036308848
1R 3228 1186.3859454769442
1R 3229 1225.3572740362642
1R 3230 1231.9345758724655
1R 3231 1235.1111130364568
1R 3232 1241.4298175993736
1R 3233 1241.724458098779
1R 3234 903.4581805902415
1R 3235 888.8769576093978
1R 3236 740.4986756181854
1R 3237 699.780525586942
1R 3238 586.3268418796011
1R 3239 586.4556968829985
1R 3240 573.6515857045241
1R 3241 573.2819403398162
1R 3242 573.0366837736767
1R 3243 572.9558247198191
1R 3244 710.8843219672013
1R 3245 711.6971977691609
1R 3246 976.3275133395975
1R 3247 1137.3595829772087
1R 3248 1183.0955171053777
1R 3249 1230.1792491090791
1R 3250 1257.6312609089375
1R 3251 1283.664520509383
1R 3252 1257.91882456721
1R 3253 1296.0378209541022
1R 3254 1298.549510745355
1R 3255 1298.5784576242556
1R 3256 1291.9295559103602
1R 3257 1287.1948423436704
1R 3258 930.3706037075817
1R 3259 904.8056356207001
1R 3260 745.2187128309453
1R 3261 702.0209812264029
1R 3262 588.7638147242421
1R 3263 588.9371029166434
1R 3264 575.4353860869512
1R 3265 574.9790361567833
1R 3266 574.7259010229523
1R 3267 574.4348115168567
1R 3268 709.8765992835519
1R 3269 711.2612786686217
1R 3270 978.1059362410073
1R 3271 1141.3584756513035
1R 3272 1196.3493822025973
1R 3273 1248.127001958105
1R 3274 1280.7206727199944
1R 3275 1307.396656634475
1R 3276 1276.1354978211984
1R 3277 1317.1920288708436
1R 3278 1322.4124966519505
1R 3279 1324.079796698421
1R 3280 1325.036814468799
1R 3281 1297.419580385627
1R 3282 927.7071152712683
1R 3283 905.559708962605
1R 3284 747.409298453346
1R 3285 701.3291991905061
1R 3286 587.7602053379667
1R 3287 588.5409690075751
1R 3288 574.949970745839
1R 3289 574.4560489689482
1R 3290 574.3376246706663
1R 3291 574.1465817094128
1R 3292 709.5649121971385
1R 3293 711.1439947624285
1R 3294 977.9905521044737
1R 3295 1139.0394386565408
1R 3296 1183.578797674992
1R 3297 1219.3434759894283
1R 3298 1230.33725655887
1R 3299 1238.2651078616489
1R 3300 1205.5141304581084
1R 3301 1247.1571325213006
1R 3302 1248.8765625092792
1R 3303 1246.0593186246472
1R 3304 1248.9081381668511
1R 3305 1246.0903091461087
1R 3306 900.1706602305562
1R 3307 888.2698510003694
1R 3308 740.2843568520262
1R 3309 700.2986789476474
1R 3310 587.1982579304904
1R 3311 587.3180320035153
1R 3312 574.1445275889195
1R 3313 573.6935360531088
1R 3314 573.5515019360819
1R 3315 573.377571199511
1R 3316 711.3067360768528
1R 3317 712.7513435860393
1R 3318 979.0559280519903
1R 3319 1138.9724931515211
1R 3320 1182.4116761140237
1R 3321 1218.7104156160533
1R 3322 1232.1922732297637
1R 3323 1242.203973132929
1R 3324 1205.2870966549676
1R 3325 1242.5902210342986
1R 3326 1247.0481157346053
1R 3327 1250.6425531794152
1R 3328 1261.0041150833179
1R 3329 1254.8835727012358
1R 3330 904.7606600097309
1R 3331 894.7415808590526
1R 3332 749.1367431601118
1R 3333 709.9413334052864
1R 3334 597.7765408643941
1R 3335 597.7993243375099
1R 3336 581.879541634759
1R 3337 581.6063205228016
1R 3338 582.977524352104
1R 3339 581.2957310794437
1R 3340 610.9752219932194
1R 3341 609.7183357834045
1R 3342 686.9318098542977
1R 3343 835.3230466747956
1R 3344 847.4062536705386
1R 3345 971.2010139490743
1R 3346 985.9006671327452
1R 3347 993.9558394448417
1R 3348 970.1150899431337
1R 3349 969.2054387214764
1R 3350 972.0144167154323
1R 3351 880.0366807471511
1R 3352 881.8079082125861
1R 3353 829.675534521848
1R 3354 756.5612652759752
1R 3355 740.9134555041279
1R 3356 623.2333670327652
1R 3357 622.106063059189
1R 3358 588.8862174549945
1R 3359 589.0679895046455
1R 3360 575.4516540600986
1R 3361 558.0993674297691
1R 3362 557.3067348315141
1R 3363 556.5866776789277
1R 3364 589.3678108116067
1R 3365 589.5590271770169
1R 3366 664.586860633462
1R 3367 673.0894775055691
1R 3368 760.4599549022125
1R 3369 754.4331016720774
1R 3370 762.7614899374069
1R 3371 766.0684499996178
1R 3372 773.2251776280975
1R 3373 763.4841146873093
1R 3374 760.6922776988185
1R 3375 761.2555233496138
1R 3376 737.0605050351206
1R 3377 685.7306781217476
1R 3378 629.7135641359619
1R 3379 620.9493499155378
1R 3380 607.9668936813919
1R 3381 604.5741958757426
1R 3382 571.3655638406186
1R 3383 570.8058226235908
1R 3384 560.2977652541973
1R 3385 578.6177936498625
1R 3386 578.1438535834621
1R 3387 580.0641818128779
1R 3388 712.0819620441772
1R 3389 707.1072691895318
1R 3390 973.0765585133148
1R 3391 1132.6771189857461
1R 3392 1177.7397057541912
1R 3393 1224.4701446937222
1R 3394 1261.040262088647
1R 3395 1260.3080655992358
1R 3396 1216.1890327257954
1R 3397 1267.4657808009272
1R 3398 1285.2473475209242
1R 3399 1277.4803581466165
1R 3400 1259.0657420699972
1R 3401 1246.4900927682068
1R 3402 919.7390352833245
1R 3403 918.0945901537292
1R 3404 753.5912750667414
1R 3405 700.6737032423745
1R 3406 586.3259458725855
1R 3407 586.917081563852
1R 3408 574.2206977506846
1R 3409 573.8580328968077
1R 3410 573.5816730917757
1R 3411 573.5104600734472
1R 3412 711.5271645202241
1R 3413 707.3249152089043
1R 3414 976.7920197728457
1R 3415 1135.760129692981
1R 3416 1179.490870541816
1R 3417 1217.3474156990821
1R 3418 1231.7362271976176
1R 3419 1232.1098899356455
1R 3420 1190.2012390477248
1R 3421 1228.7072814187213
1R 3422 1230.3191374192481
1R 3423 1233.7848986468232
1R 3424 1241.9689488889471
1R 3425 1240.4481897363742
1R 3426 900.8141625940474
1R 3427 889.4445656005322
1R 3428 740.9320289107586
1R 3429 700.7760362542083
1R 3430 588.469670326046
1R 3431 589.0420183693368
1R 3432 576.4334252920662
1R 3433 576.8741805835691
1R 3434 576.7427560415505
1R 3435 577.0536997777913
1R 3436 712.3703545289802
1R 3437 708.5224966071341
1R 3438 982.2456815284027
1R 3439 1153.545188367036
1R 3440 1209.2375016687338
1R 3441 1255.115473087158
1R 3442 1274.720527996368
1R 3443 1288.3599486528933
1R 3444 1259.4508284598296
1R 3445 1302.123250672935
1R 3446 1309.102413428774
1R 3447 1320.5801577150526
1R 3448 1333.3763513710308
1R 3449 1336.6168791933928
1R 3450 991.7483209777865
1R 3451 967.7750697785988
1R 3452 790.2904284437225
1R 3453 741.5225544119114
1R 3454 625.2384062326144
1R 3455 625.3225889927717
1R 3456 611.981435597242
1R 3457 607.7176162050976
1R 3458 600.9325995352131
1R 3459 597.0700433608305
1R 3460 731.4202134543309
1R 3461 725.5913344317802
1R 3462 994.8415969961909
1R 3463 1156.7712707841342
1R 3464 1208.4028413604099
1R 3465 1256.7250744056919
1R 3466 1282.905638048576
1R 3467 1305.752826845965
1R 3468 1286.1090344749286
1R 3469 1325.8447932170802
1R 3470 1322.5187967120185
1R 3471 1326.4813532042965
1R 3472 1341.5626897563056
1R 3473 1342.4268498434276
1R 3474 988.168735162593
1R 3475 967.2180787819184
1R 3476 799.2928672345475
1R 3477 748.897796282234
1R 3478 630.9081948577832
1R 3479 627.2531679572854
1R 3480 602.1455340028583
1R 3481 598.7992083913292
1R 3482 609.2855522965212
1R 3483 611.8633555031024
1R 3484 750.6449179502092
1R 3485 746.2140407759442
1R 3486 1014.0799181622857
1R 3487 1174.447079807882
1R 3488 1228.6398588828717
1R 3489 1280.5878953478473
1R 3490 1306.0241877524384
1R 3491 1325.50959349891
1R 3492 1290.9016725781028
1R 3493 1329.1553547240578
1R 3494 1332.4206035275831
1R 3495 1336.1509251619077
1R 3496 1334.8588040563802
1R 3497 1333.175148256267
1R 3498 977.7449992559046
1R 3499 960.7233827534359
1R 3500 792.2347242138372
1R 3501 739.3104332997519
1R 3502 611.8114098445039
1R 3503 604.095833428087
1R 3504 586.8918679322586
1R 3505 584.6359654080943
1R 3506 583.9990766921339
1R 3507 583.8098620815899
1R 3508 616.6643737982844
1R 3509 610.4646710820776
1R 3510 687.9481408085278
1R 3511 831.1832292009212
1R 3512 844.2868513565977
1R 3513 967.3018308281248
1R 3514 980.9994043105842
1R 3515 992.1665509704065
1R 3516 962.4121454426462
1R 3517 955.1350809494253
1R 3518 954.1387214238998
1R 3519 861.7700713275168
1R 3520 868.3332052240216
1R 3521 822.7735651228542
1R 3522 758.2577622878406
1R 3523 745.8087844790899
1R 3524 622.1985842135917
1R 3525 623.864205096035
1R 3526 590.2306804973838
1R 3527 591.0672051542973
1R 3528 578.0628454941021
1R 3529 560.5202403993915
1R 3530 560.0795694189982
1R 3531 560.0306820707174
1R 3532 592.9159648514332
1R 3533 587.0951178759911
1R 3534 666.879363077098
1R 3535 674.7172863396364
1R 3536 760.6541649752669
1R 3537 755.5019890805146
1R 3538 770.0084449989866
1R 3539 777.5013255451837
1R 3540 785.7435811540824
1R 3541 791.6636801587028
1R 3542 799.4988382619908
1R 3543 799.1600590992227
1R 3544 763.9363149842004
1R 3545 699.3237522831906
1R 3546 637.1203905563375
1R 3547 622.5756318012859
1R 3548 600.988499211886
1R 3549 604.1661620957598
1R 3550 571.8993461531819
1R 3551 572.8650915037919
1R 3552 560.6275459943975
1R 3553 560.2870700221905
1R 3554 560.6933009869172
1R 3555 561.4901100742071
1R 3556 594.0977893538417
1R 3557 590.4536079930903
1R 3558 675.6238245928412
1R 3559 688.3254224739244
1R 3560 781.5030685579544
1R 3561 789.1179405301305
1R 3562 808.5999343471212
1R 3563 815.5147905095438
1R 3564 823.2981060760028
1R 3565 818.0024854407211
1R 3566 819.8992830115297
1R 3567 822.1636175638115
1R 3568 796.7437091408697
1R 3569 740.1375750401158
1R 3570 681.0870740850695
1R 3571 658.5682468421669
1R 3572 626.7380646524733
1R 3573 618.2104271706577
1R 3574 578.0026661252202
1R 3575 575.6327290152091
1R 3576 561.4481935503877
1R 3577 576.9924430627286
1R 3578 577.315526055165
1R 3579 577.7435898735982
1R 3580 716.6148670902529
1R 3581 713.8692322618751
1R 3582 983.3819691205426
1R 3583 1141.7134269112323
1R 3584 1188.8878702385562
1R 3585 1235.6191244488173
1R 3586 1259.7050475545448
1R 3587 1272.2695760450686
1R 3588 1237.883727899804
1R 3589 1283.0947957356118
1R 3590 1294.0712932912393
1R 3591 1294.2534367799035
1R 3592 1287.1185429641537
1R 3593 1278.7132424583485
1R 3594 936.6212154881135
1R 3595 919.2674673517685
1R 3596 758.6505412746668
1R 3597 716.936681597783
1R 3598 601.1991498373447
1R 3599 601.2483836489387
1R 3600 586.961292656357
1R 3601 587.7733033850405
1R 3602 589.6443099618951
1R 3603 590.2206909151512
1R 3604 724.3416791263024
1R 3605 718.6263661930695
1R 3606 990.8312505661031
1R 3607 1153.0952556559262
1R 3608 1197.7584815168673
1R 3609 1236.981468733313
1R 3610 1254.1623732261094
1R 3611 1264.7095041310922
1R 3612 1230.879335143849
1R 3613 1268.9434053497146
1R 3614 1273.473266953825
1R 3615 1275.481892203672
1R 3616 1278.0739113119766
1R 3617 1272.7369666192742
1R 3618 930.0735358787018
1R 3619 913.9316117980567
1R 3620 750.9902413960543
1R 3621 710.4806843290646
1R 3622 594.2526552738021
1R 3623 592.4269104023696
1R 3624 577.751893109594
1R 3625 576.8197208306199
1R 3626 576.0158334330383
1R 3627 575.3883935690103
1R 3628 710.1509871704341
1R 3629 706.1400977555268
1R 3630 976.895026350971
1R 3631 1136.027631534006
1R 3632 1178.369025005723
1R 3633 1213.4315699679933
1R 3634 1222.712089574483
1R 3635 1225.4148523396946
1R 3636 1184.6555711860838
1R 3637 1219.529760614282
1R 3638 1220.9282924435872
1R 3639 1222.089747431846
1R 3640 1230.0441741973668
1R 3641 1230.5416552452505
1R 3642 893.9393195652187
1R 3643 885.5907817509895
1R 3644 732.9140452554275
1R 3645 698.2107697605143
1R 3646 585.2420570377029
1R 3647 585.8689585910848
1R 3648 573.2479451327214
1R 3649 573.0860078528697
1R 3650 572.9784386225464
1R 3651 572.9434875830482
1R 3652 710.8863166801839
1R 3653 707.0832285211617
1R 3654 978.112689890458
1R 3655 1137.0233617401175
1R 3656 1180.4948146714712
1R 3657 1216.6977046626587
1R 3658 1226.816275147942
1R 3659 1231.3173320830745
1R 3660 1197.7490247004662
1R 3661 1240.296575654875
1R 3662 1243.21079352668
1R 3663 1238.8960788663483
1R 3664 1239.289020960815
1R 3665 1234.351270234208
1R 3666 894.3876223628466
1R 3667 885.4671799152902
1R 3668 732.9430593163637
1R 3669 698.5032940254071
1R 3670 586.0857557552994
1R 3671 586.8678720573392
1R 3672 574.392912660932
1R 3673 574.351910664833
1R 3674 574.3531927419781
1R 3675 574.3872460587619
1R 3676 607.3295972812238
1R 3677 602.1582446385655
1R 3678 682.4300419439813
1R 3679 826.7613065791339
1R 3680 837.1454949166418
1R 3681 957.0834669352272
1R 3682 965.4594249746445
1R 3683 967.0700154983579
1R 3684 935.3321808720676
1R 3685 928.2792750110386
1R 3686 928.474607305129
1R 3687 838.7370431185434
1R 3688 845.9256007086219
1R 3689 803.2522054239492
1R 3690 741.2371743438505
1R 3691 733.9525630887749
1R 3692 615.4693213309711
1R 3693 620.3883872367646
1R 3694 587.7431580950703
1R 3695 588.6337742934176
1R 3696 575.747306661853
1R 3697 558.4205843152772
1R 3698 557.9151075290529
1R 3699 557.5664842416294
1R 3700 590.1711040061585
1R 3701 584.7696166266049
1R 3702 664.9177034529955
1R 3703 672.2112225350961
1R 3704 758.5019052470989
1R 3705 753.1821134395033
1R 3706 762.9659592108601
1R 3707 768.7768457352793
1R 3708 770.3996520571999
1R 3709 764.6126285197648
1R 3710 766.9629488079436
1R 3711 770.2317385237905
1R 3712 748.152578490109
1R 3713 696.5402354690502
1R 3714 640.0894689257527
1R 3715 628.2770220613904
1R 3716 608.2274766596607
1R 3717 610.9770428880448
1R 3718 576.7810280250194
1R 3719 576.21735809046
1R 3720 562.4916843444695
1R 3721 577.9845920170605
1R 3722 576.9533543905393
1R 3723 576.530369988321
1R 3724 711.5226236394868
1R 3725 708.33588104786
1R 3726 979.2068944631575
1R 3727 1139.6791269829446
1R 3728 1189.4570969868687
1R 3729 1240.1782098934627
1R 3730 1266.8220590404678
1R 3731 1277.1868661960384
1R 3732 1235.5501948196124
1R 3733 1267.8733201163204
1R 3734 1263.201055568094
1R 3735 1255.5155405011226
1R 3736 1254.209922671536
1R 3737 1246.6103494804495
1R 3738 907.2789900344745
1R 3739 893.3850232228959
1R 3740 736.9540988110778
1R 3741 701.5344211648045
1R 3742 588.0602376161345
1R 3743 588.3270341539363
1R 3744 575.528562807155
1R 3745 575.1386409372924
1R 3746 574.5174017135031
1R 3747 573.8724135621734
1R 3748 711.3928457539338
1R 3749 707.1607526054271
1R 3750 977.6578649502479
1R 3751 1136.989074185923
1R 3752 1180.777664097569
1R 3753 1216.6224954067402
1R 3754 1229.3936767849623
1R 3755 1238.6792325515996
1R 3756 1205.4666655106344
1R 3757 1248.0478302141594
1R 3758 1253.0789768478369
1R 3759 1254.097183958972
1R 3760 1260.7835336784176
1R 3761 1259.5505652641268
1R 3762 917.3578557854714
1R 3763 905.3704449689426
1R 3764 748.6324854144281
1R 3765 708.7864047988503
1R 3766 591.1428674181669
1R 3767 589.1929698795896
1R 3768 576.3324420844361
1R 3769 575.9281279610723
1R 3770 575.4822281893884
1R 3771 575.1192557293172
1R 3772 710.2115479461258
1R 3773 706.954558034809
1R 3774 979.2339987532999
1R 3775 1139.4443316641434
1R 3776 1182.2158371500839
1R 3777 1216.7958964623256
1R 3778 1225.5256760599425
1R 3779 1228.5944267085094
1R 3780 1192.4899922678237
1R 3781 1234.3028215162792
1R 3782 1240.2871184740914
1R 3783 1242.6630880711675
1R 3784 1250.7351476467816
1R 3785 1248.462539675838
1R 3786 902.9845540066705
1R 3787 888.8732945661744
1R 3788 735.6363860520269
1R 3789 701.0671238407064
1R 3790 588.2295144692335
1R 3791 588.9063665162421
1R 3792 576.1827719148109
1R 3793 575.8405553421538
1R 3794 575.642086852171
1R 3795 575.5300268134544
1R 3796 710.8145088719376
1R 3797 707.4618578098947
1R 3798 979.6618114215523
1R 3799 1139.3579708260274
1R 3800 1181.888376929574
1R 3801 1216.8055118781042
1R 3802 1225.9184516936755
1R 3803 1228.557368219991
1R 3804 1188.0218658493036
1R 3805 1224.9989093273027
1R 3806 1228.5077560755792
1R 3807 1230.5641265527404
1R 3808 1238.693381775996
1R 3809 1238.1612167878902
1R 3810 896.7517258936161
1R 3811 888.0939889215668
1R 3812 735.6934537502777
1R 3813 701.1566264644956
1R 3814 588.2981512373266
1R 3815 588.9258896600114
1R 3816 576.1859494510494
1R 3817 575.8404221270498
1R 3818 575.867238125591
1R 3819 576.2127535668482
1R 3820 714.6868408655567
1R 3821 711.3426415741798
1R 3822 983.0952351687457
1R 3823 1142.177949695171
1R 3824 1185.884336364121
1R 3825 1222.7647913327614
1R 3826 1233.9215406586939
1R 3827 1241.8653350559246
1R 3828 1210.102567346904
1R 3829 1254.6479502731527
1R 3830 1262.2693468533068
1R 3831 1265.1118096670323
1R 3832 1274.1420407639919
1R 3833 1273.7233759933943
1R 3834 925.0420260022894
1R 3835 909.3697702037091
1R 3836 752.3243014364692
1R 3837 715.8645671157078
1R 3838 602.0776088604106
1R 3839 602.8832287024792
1R 3840 591.9267382920087
1R 3841 593.9878566346154
1R 3842 596.2222352711113
1R 3843 597.9046635684839
1R 3844 632.3841323889395
1R 3845 629.2415547093879
1R 3846 712.3469143356688
1R 3847 859.6809029456781
1R 3848 874.8945871932103
1R 3849 1001.2232790560946
1R 3850 1015.8104803426663
1R 3851 1018.8058321498825
1R 3852 981.2850840963481
1R 3853 967.1564237837138
1R 3854 961.2808243438403
1R 3855 864.910668602685
1R 3856 865.9686223365768
1R 3857 817.8771395855791
1R 3858 750.717149052185
1R 3859 738.7766283698957
1R 3860 617.6573489028744
1R 3861 621.9876535881696
1R 3862 588.8208366025691
1R 3863 589.3589858311842
1R 3864 576.1496910679757
1R 3865 558.5161849157273
1R 3866 558.148276376623
1R 3867 558.2035677207573
1R 3868 591.2383653317806
1R 3869 586.2330102595633
1R 3870 666.5338011887144
1R 3871 673.9119485318706
1R 3872 760.5630626158357
1R 3873 757.0482688692567
1R 3874 777.2780562618881
1R 3875 790.1237552362128
1R 3876 796.6930041206094
1R 3877 795.606618496439
1R 3878 795.3889299699214
1R 3879 790.6896498005204
1R 3880 760.1276489927627
1R 3881 700.52667969763
1R 3882 639.0076968169116
1R 3883 623.7132834085432
1R 3884 601.5092093942674
1R 3885 605.0198373243395
1R 3886 571.7382167726817
1R 3887 572.5759589343028
1R 3888 560.1239889855276
1R 3889 576.8496447714626
1R 3890 576.6846359185491
1R 3891 576.3930137884988
1R 3892 711.4714102236002
1R 3893 707.731212985082
1R 3894 977.4676389327825
1R 3895 1134.8230362824052
1R 3896 1176.9732040341628
1R 3897 1212.1273583133432
1R 3898 1222.6445674381932
1R 3899 1229.7611651020031
1R 3900 1192.8987044216196
1R 3901 1230.6812573834384
1R 3902 1234.006702763998
1R 3903 1235.2205165879338
1R 3904 1242.5810091991616
1R 3905 1241.1181095524441
1R 3906 905.4827092711286
1R 3907 893.0918637363693
1R 3908 737.3510870464671
1R 3909 702.4182689399331
